search_keyword,title,source,country,bias,final_score,vader_score,sentistrength_score,google_score,huggingface_score,sentiment,url,analysis_time
tariffs,C.E.O.s Will Meet With Trump Amid Fears About Tariffs’ Fallout,The New York Times,US,liberal,0.43788000000000005,0.15960000000000002,0.6,0.5,0.010296761989593506,부정적,https://news.google.com/rss/articles/CBMihwFBVV95cUxPaThKYW83QTBUQ0VNalJzNGZyOUFwMHNMcHVnZ3YwZjBuLVRGMF9GbnVXRnZ5Mi1SSklFQl96Sk5xdkdqZ1gyNllVWGhyQjZQS1VtcWVtaUpJS3FqM2s2MTRLUkNhQTlSczRLQ2cyRHlRNl9qZXZVU3RFRFBmVlhzdF9RM0E4RWM?oc=5,2025-03-12 01:54:33
tariffs,Trump doubles metal tariffs on Canada as trade war deepens,The Telegraph,UK,conservative,0.33526,0.0842,0.4,0.5,0.0017718672752380371,매우 부정적,https://news.google.com/rss/articles/CBMipwFBVV95cUxPQXduajlzTlMzVmhmN2M5V2xKdFVvRWpOSGFNRWc5TUZicE0tNXVrV19HY0gzaWd4d0NOYW52QkdKZVhmbzlfUERyaTVybVRpa2NfYXlqTWExQTN6ZVVOcmphc2tiTjBGNXF4aGhsQ3FOdm56eFVsZUgtZnQ5Y2tvYnRReHRnV2xPaGFqSHF2aTFhd25OMEtENXdpcXFPZ19VZThWMjc0RQ?oc=5,2025-03-12 01:54:33
tariffs,Wall Street plummets over Trump recession fears,The Telegraph,UK,conservative,0.3481099995529652,0.0937,0.5,0.3999999985098839,0.0005168914794921875,매우 부정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQaEQ5ZlozeEdrblNkeV91RmJ0ZEdKb3VaVE1MLUw2OEhVamFlSE1JQXFGVHVWem5SUUZxOHZyNzRXVFFOUTZrRU1qWTZjUEtoY093UXIyMkc5TDA0VFQ1Q2w1T2c1RFZJVDNueEtrM0JfaDRLRzlRRy1sS2xXTUJqRExSY3BLRzR1ZjRqVnZoMnJjQ2plNVN5N3VvXy1CcUt0dThSR0lXQ05OUm8?oc=5,2025-03-12 01:54:33
tariffs,Reeves hit by £2.6bn black hole as smokers swerve tobacco tax,The Telegraph,UK,conservative,0.4949999982118607,0.5,0.6,0.3499999940395355,0.0003076791763305664,중립적,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNTHpNMzRlcGw5SmNpUUZQMUY5MEhmbUxHWWdCMi1URHJxZGk3WlgwV1ZOSkwzdEUtdUw4VVVkRDgwWW56TmZpcV9tOVhEZ050cGZWbEhZQ2JYTGV4VjEtdzFGb1RsWjlwN0plb1lXQ1dTc1M4dmxiX3U3a0xnYnNEcTBIb0o2SEs1R0Yyb2F1ZzZNY1I3RmxST3NWMVB6dW9UaGN1LWdqY20?oc=5,2025-03-12 01:54:33
trade war,Trump threatens new tariffs on Canada and warns he will shut down its auto industry,CNN,US,liberal,0.24724000178813937,0.14079999999999998,0.4,0.15000000596046448,0.0014976263046264648,매우 부정적,https://news.google.com/rss/articles/CBMie0FVX3lxTE83OXRJd3I3ajlvZFp6VFBtZ3ZKQTlpLXBHN0J2dnRZdWM4QUlJN2RpZHluM2ExQkNyMG5JNWRiRFpxeHctb0o3VFVIVWZ0a2RGRlFrSy1JT1FGNEstOXkwSENySHhveXlZcTRXTUw3N0ltV3JoVDlIRVBab9IBckFVX3lxTE85dmMyYlhCZmFEeDNKdHB0bGd3OGMyR01iR2VxYjI0MlJUQ0pBX2NUQVJaY3hlNFNCVmdiMmZNUWZDLWtUYVNGTmlKMDRLYm5Qd01UQVZHZ0hoUGR2WkV5S1JpRlVTaUEwc01zejVfeDhIQQ?oc=5,2025-03-12 01:54:33
trade war,Asian stocks slump amid US recession fears,CNN,US,liberal,0.2881099964237213,0.0937,0.5,0.19999998807907104,0.0024390220642089844,매우 부정적,https://news.google.com/rss/articles/CBMinwFBVV95cUxPOFVmRFdoYnpXVWUwX2NvVU9uZFhYcjN3SHQyZFJoT3NIczhKeGtuQTU2eF9hTEYycmxqWEFqTjM5cGhCQzlndTNGdGpDa1JiNHlhWnNCZ2I3R1phYU9Ddnh2dU15SFJ3VVBHTXdPYzBzR1RYV2htNjJldFVMTElpaXljeTNRU01MRGpfamROODVUbzlxdGdOQXRzU0dzMlHSAZYBQVVfeXFMTVd1ellYRDZRVzNMQUlpUjF1M1R3Y1paX3VyQVNHTWtCdFR5NVBESGxNc3FteWJmQnBoT2hPZXA2UWFQNDZhbE9GaThjbnBYUWo5OHNFUUhzaHhQV2VteU9IY1dRdHFZNW1vc1BQYVBPTHp0YWVkNHlOLWlJTFdWOUJsRm5rT1NKemNjd3ZkVGNyM3l3S2p3?oc=5,2025-03-12 01:54:33
trade war,Ontario premier threatens to ‘shut off electricity completely’ for US if trade war escalates,CNN,US,liberal,0.23220999642372134,0.040700000000000014,0.4,0.19999998807907104,0.002961874008178711,매우 부정적,https://news.google.com/rss/articles/CBMilAFBVV95cUxOTFVIMmFRS2d2dDZQaF9uNDA3THF4dm83eThxZ1RlRE9Qc3ZFV25TdU1CNERpUC14RWMxZmpTZlZjdERUWFFnRFVVUVFSQUxReUkySDFfWDR3azVZVFZjWXkzX3lIX2lHMC1IYXhqbkFVMW0xR3c4WTU0TmdZdHg4bXZ5M0U5Zncwdll5NTJRZ1FRNmpD0gGLAUFVX3lxTE92XzhPSnQxS0Z4S05IRWZja1o1UmxfWTVGb0pDbC1VWDNzT1F1dTEteTFMUnBkMDZQSkpSekFsR3J1cTVJV0JqZEFJczdvY183R2cxSFRUcjlUQ2R3M2t3UjU4MEVSTWRtaXhwd3VVbGZTckNfUHNCZ1YxaTZpM3lMVjgtSF9NY0lqWDA?oc=5,2025-03-12 01:54:33
trade war,"Markets tumble on recession, trade war fears after Trump suggests 'period of transition'",Fox News,US,conservative,0.23123999821186064,0.020799999999999985,0.3,0.3499999940395355,0.0010243654251098633,매우 부정적,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1kc0J5bUxmUVNVUXNOS2pfZkQxRFBXZkROVjd6NnlfNnhwa1hCRVg3YmlxNkNoaV9QTkdHUC03TkQ5TDlubU9RQXlDaFpHeUVTUW1OYUVn?oc=5,2025-03-12 01:54:33
trade war,DAVID MARCUS: Trump’s Canada tariffs take toll on would-be Conservative Prime Minister Pierre Poilievre,Fox News,US,conservative,0.5349999982118606,0.5,0.7,0.3499999940395355,0.03523719310760498,중립적,https://news.google.com/rss/articles/CBMiygFBVV95cUxOS0FyRVdHSVBaOFVuUVlrdGNrVVhrNlJkR0RrV0drT29PY0ZBTG9ENkdQNl9VUkhYYTg2YTJ3WkJMOU05a19QMEtMd3BiU0pzVXVkelVySUV6Vk5ZUms5ci1KTm8wX1lMZnRBc0tvZ1lMWTVUWXNORFc1OEhGODlVaEVDMmNNWjA3ODItaGhkbVlKZjFtT2JyY1Jid1Zzal9HYS1YYlg5aXUxX01BazZiS0dVRGc0NGM4SnRyV3dDUE40V0lEeEszaEJB0gHPAUFVX3lxTE5QLVR6U24td1ViOXlKNTNoSE5mQXk1WHk1eDJYeXc1cXd0ZEdpM21NVEc0dVNVcWIxeXhTRkFSazJxLXJWc0xjOFE3QlZJWDZLNDJRR215TG5oZ1lSbU53TWpZUlNzdjQzUmY2RXYzNDJJVjlwOTcyV0FvTFVDb3ZKS0tNZUJleWVtdmZ4cWUtUVJLVlRGQWNacG5RVDNnQnh2OHg4SmxhNDNPakhWVzhTaDl2TU1fOGtjMmhMR2Y0YmFyY0VBNzVwSjBNT1ZkTQ?oc=5,2025-03-12 01:54:33
trade war,'Too aggressive militarily': Trump talks Hegseth's role pardoning service members accused of war crimes,Fox News,US,conservative,0.26897000178813935,0.07990000000000003,0.5,0.15000000596046448,0.00672227144241333,매우 부정적,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPSVF0ZU5KeUtocVFGTm5RNTdLM0lTYTY5LXJEWlVmQlV5Z2dOSXlFbHFTaDdLWFVRWGVOVDY0RHozam9DYk0wbmMwY2VGbE9SenZ4OUxVc1VPem5takZpN2hhc014bEI2QTR2X2E0Q0RCa3JWSzFwSUEzeE1WMHVhTkpmekJ5R1Q1M2RaMzd2NzlUQ29LNWJnb0o3MGtJcFZfaFVNUUtROUoyd2JIUExxLW1ScG0wblpTWjdhZ1VHaExRb1F2ampTQtIBzgFBVV95cUxOdmtUaTNoZDFQWkFZQ203cTZJMjJhVndubEJjUmNJQTdJRVctRUkyZ0M2SGF6N1IzeVloT2lPeFE1LWxfTmN3bzZodDFHRUY0MjBQMFV2ZXJqNGlaWFhfWFVnSGthcU40MnY0M0VXZ0gybEtRSDB4bGNJd1ZLOVIxN2JYZlBhV0I2LVpud0p1WkhzYkVSakl2c3pVS1FkZVhrZ28wN1cxOVB2dEtPX25HSUdkRzdCZUZ0TEVfdkV5RDdRLUlkV2hmRHByNEd2Zw?oc=5,2025-03-12 01:54:33
trade war,"Wall Street suffers ‘ugly’ sell-off amid US recession fears, as Musk’s Tesla falls 50% from all–time high – as it happened",The Guardian,UK,liberal,0.20298,0.026600000000000013,0.3,0.25,0.00034880638122558594,매우 부정적,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNUzR5OUVNYXc1a3lzeTc1bzgzSHZZYzM3YXE4dlNKdTdxMFVpLUpEV1VzLWktWWZJZERmc09aSDZOV2JVWXdRdERBR2Y1UTRhbHpJOFp6Ymh4MTZ0VS1ORjRsOVlwbzEwdE1pSzhmODFpUXVyX0hYaTloNWxVNHUwWTREeTlWc2k1TVhRTWdlQjh5czdrdHZsQTl6MEdkS05hcnQ4aldlT01VOEFFNHVOekwzLUhwUmZpYXI1Q2c2ZWVLLWoyOUt0aHFUcER3Q1pTbG9FQ3I0b1R1dHd3NGJv?oc=5,2025-03-12 01:54:33
trade war,Stock market sell-off deepens after Trump doubles tariffs on Canadian steel and aluminium imports to 50% – business live,The Guardian,UK,liberal,0.5499999995529651,0.5,0.7,0.3999999985098839,0.010814666748046875,중립적,https://news.google.com/rss/articles/CBMi8AFBVV95cUxNQldhNDdmZnpBdTlTUlhweDBFYTdBbWxqMldXUjEyZDZEaFloakl4UTBkSkJQYnpVbFFNLXNWTXlxeU1kNzBXYjAtMkdsdzl0NEJYa3VvejlxN2hLdlNILVI4MWg1aUlyZlZvQm5XN0pSM3dfTDJuUy1mYnRzVGVMbk1Ubm9fbE1VbFNQejVKMlFpOXkwRUMtbGl5Y0pvNWNLVTNqYTJIdzdodXR4ZjM4SGRxQ3VoWHhWUDdKTzlrTE5rQ2VqUnlDRU5scTlTQ0pZaHdnZGo5QUVpNWh6WHVhajk3cnZvUGV3Q0dVSWFSck0?oc=5,2025-03-12 01:54:33
trade war,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
trade war,Opinion | This Is Who Loses in a Trade War,The New York Times,US,liberal,0.40235999977648257,0.0912,0.6,0.44999999925494194,0.00041872262954711914,부정적,https://news.google.com/rss/articles/CBMifEFVX3lxTE5yUTRLSVY1cGRfZDZ3Y29kajA4dlNjcVdfMnpUV2JkellFYWRiMXhUQUFhLTB0VFlWTXpHQTJnVzhtY0l0NU13TjZ2N3g2UW9ZcFBPckxGb3dhbWFnWkViQmVPaXU5d3NDNks1QnV4WlpOTmJKRUZoNGllQzY?oc=5,2025-03-12 01:54:33
trade war,"Trump Live Updates: Stock Market News, Canada Tariffs and More",The New York Times,US,liberal,0.5550000002235174,0.5,0.6,0.5500000007450581,0.0023036599159240723,긍정적,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9IdnlhVTZIdTlfVGhRQWZnTGJQZFhlUXFkV0FPbU9hQlllSEFVcjJrdm5NanhtMXZJaWI2MV8wVU1adjNMTEM0Q0J1N1lBYVh4MFVHTmNOZ0dnNExpS2hBUHM3Yw?oc=5,2025-03-12 01:54:33
trade war,China’s Tariffs on U.S. Agricultural Products Take Effect,The New York Times,US,liberal,0.54,0.5,0.6,0.5,0.0014877915382385254,중립적,https://news.google.com/rss/articles/CBMic0FVX3lxTE14TnpsOUpadWdibFM3NzV3VG5RZERCa3FvRWVtLWFRYmVYM2dvdmxSUGRZdGZfWmlBRldlSnUxUjNIQVBIRF9sdEFVZm9ObEh4R1A1NUhSanR4djczZF9Id05lLTdkUlRiQnUwRWRQckxUbDA?oc=5,2025-03-12 01:54:33
trade war,Trump doubles metal tariffs on Canada as trade war deepens,The Telegraph,UK,conservative,0.33526,0.0842,0.4,0.5,0.0017718672752380371,매우 부정적,https://news.google.com/rss/articles/CBMipwFBVV95cUxPQXduajlzTlMzVmhmN2M5V2xKdFVvRWpOSGFNRWc5TUZicE0tNXVrV19HY0gzaWd4d0NOYW52QkdKZVhmbzlfUERyaTVybVRpa2NfYXlqTWExQTN6ZVVOcmphc2tiTjBGNXF4aGhsQ3FOdm56eFVsZUgtZnQ5Y2tvYnRReHRnV2xPaGFqSHF2aTFhd25OMEtENXdpcXFPZ19VZThWMjc0RQ?oc=5,2025-03-12 01:54:33
trade war,US economy downgraded amid Wall Street backlash,The Telegraph,UK,conservative,0.44999999642372135,0.5,0.6,0.19999998807907104,0.00033211708068847656,부정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPa2ZiVlpzTlRQSXFuM2ZSVFNqSW9ERmhiZ1A2WEV4R200SGZuZ255SUJHcVRGcGVnUTBITEZQUmxjMlotZFJvcU53VUszZUNUN0l0YVJMdDBJZ3ZNbHQ5eDFSMF9hS0lDdTdfZVJQTUctSEJqMWhOUVZhN1hSdThySUR4UjNQZ1oxWHdQQUE1OVZlcjJ6ZkFacXItTDlaVEV6SEJVRG80dmVycHc?oc=5,2025-03-12 01:54:33
trade war,Wall Street plummets over Trump recession fears,The Telegraph,UK,conservative,0.3481099995529652,0.0937,0.5,0.3999999985098839,0.0005168914794921875,매우 부정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQaEQ5ZlozeEdrblNkeV91RmJ0ZEdKb3VaVE1MLUw2OEhVamFlSE1JQXFGVHVWem5SUUZxOHZyNzRXVFFOUTZrRU1qWTZjUEtoY093UXIyMkc5TDA0VFQ1Q2w1T2c1RFZJVDNueEtrM0JfaDRLRzlRRy1sS2xXTUJqRExSY3BLRzR1ZjRqVnZoMnJjQ2plNVN5N3VvXy1CcUt0dThSR0lXQ05OUm8?oc=5,2025-03-12 01:54:33
free trading,Pre-market Stock Trading,CNN,US,liberal,0.5550000002235174,0.5,0.6,0.5500000007450581,0.0006316304206848145,긍정적,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1YRWRBNzZiVHAxbUVfRURUUjNBWmh4UXpGZGQwZ0dkYW5qMGM5TFo4T0ZMSGQwZVZmZU9OcDl6TzFPTUIxeWk2QzNKOWJzSFk?oc=5,2025-03-12 01:54:33
free trading,Fear and Greed Index,CNN,US,liberal,0.3116250002235174,0.08875,0.3,0.5500000007450581,0.0009995102882385254,매우 부정적,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBjTDlCbGZvZWliYkZVb2xUSng2bFRlVFkxMkVBZ2gzVFdpRVM1dTZ6em9JMVFkbDdVQTI3Qy1aZ0FEV01wWVR6ZGVKUGtVRTVfa2ZjRw?oc=5,2025-03-12 01:54:33
free trading,Jeff Bezos announces ‘significant shift’ coming to the Washington Post. A key editor is leaving because of it,CNN,US,liberal,0.5649999997764825,0.5,0.7,0.44999999925494194,0.0019693970680236816,긍정적,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVlp1Q3VUdHdYcnJXOExYMWZJNlpRN1lQQkJOa25CMFdGSE5JQ3VzWVVkMmhheklSSG1tOGlKV3RSVV9hS0FtMGdJdTNQeWg4Q3M5VWdOYldmTGxRNzhzSlFxaHM1eTZUdUxWNzBZeUhxWFBnT3FRZHVQWlBkT1FGeEVWVE14LXRyVW5ROF91VEhsQjBCTzBYSmRrdULSAZMBQVVfeXFMUEVNT2Q0UjJyNkNBS1k0MTFOZzd1Nm5aanlIM0RaVTlsX09SQ21Ob2kyRHVzWWpISjRxWGV6TlQwTVNyUFJIY3hZNEt3Y280aUNnVDdzYmlrV01wb3R4ZDk1QjgwZ0U4elp1QTNBTjRiRHVZZzNmZU1qVEhWVjlSaUtwa1NoaFlLY1pkdEJ1Y0phck9v?oc=5,2025-03-12 01:54:33
free trading,"NFL Free Agency primer: Aaron Rodgers, Russell Wilson, Sam Darnold to make big decisions on next teams",Fox News,US,conservative,0.6847500004470348,0.8825000000000001,0.6,0.6000000014901161,0.09898984432220459,매우 긍정적,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPSW1zQ3VaUzRGOExqRVZZUkM5NFNNTHVTQ0FXVF9ET2xZNzlFb3kyNjhkWVZHSzVDY1FmYnhZcjFEN3JiTXp0MFBzWmdQT2J1eV90OFpaYVlpWkM5U0c1M09vTE5xel94WVRqMDVYSFR1ek5CdENVSGNrY3FJbUhpaWU4a2hsUnQzd1RhUDNkS3g1QXZnUkt2TUxNWGlYbFppS21NODAtaWN0NVFFYzhlcGltUXdqMV96N2hkdk5HMVNod9IBxwFBVV95cUxORVpMN1N4QUZSTzFBYTJEajJOa040d0VXLUtEM0VER3VyX0dBNUVzTUpuRnNYNktQd1RsXzJFbE1xSXFfM1lpUHZDT0FEakt6aGlJVzZ1ZmpoMTBrckdtY1c5TU4wYzRTZy13M2J6RU5reW5OQ3hBUjJ2OWx3MndNUVVkczlEV0NwNXljQXlJOE1heUhjdWpzZDNvSFo0SVdJWmw4eWlFTU5iMlFxbG04RnpIZ2ZEdVVsY3NOZGtWMTF5MFkycjJJ?oc=5,2025-03-12 01:54:33
free trading,Yard sign condemning antisemitism on college campuses sparks free speech debate,Fox News,US,conservative,0.5947499991059304,0.8825000000000001,0.6,0.29999999701976776,0.971135675907135,긍정적,https://news.google.com/rss/articles/CBMipgFBVV95cUxPaFhCYzZURW5FdnVVMjNUYVk0ZklwSnpQS1BpYXdVQkhfbEtzMXMzaWxVMVRLeXJLSG5PVzFfdVVCcEpubjhVcDYxZV9xbERIem1sZERNNm1IaFJkMVJMZ0dJY3NZTTV5LXVvaGJpQmpHejUzOS14cW91V2dNMjkzX18zQWZIX0lXZVhLcjZoelNHcWgwMW5WUWM0T1h2RExla0V3WFBB0gGrAUFVX3lxTE9kbmFzbFVhU0Fta3UyWmF4b2E1UGlsNUFqSzJvVGFHaF9xd2dUWjFWYkN0aGVfRUpHM3k2RkpvNkhjbmtMQ3NodU5WZGVKUXE3S1BHTVBIeEgxOVYyUkU0U2gySzNIeHA2MTZTUjFpVkhDd3JTMEpFanpJcWN0TFo2YzRsNXQ0TWY0enN5d0k2SkdudUI2YzZTN2ZkMEMtWWREVV9VMVNvSm5Kbw?oc=5,2025-03-12 01:54:33
free trading,Karoline Leavitt explains US efforts to negotiate with Hamas to free American hostages,Fox News,US,conservative,0.6930261520296336,0.8825000000000001,0.7,0.6000000014901161,0.5620057582855225,매우 긍정적,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdmN1cERqMEQwbHctc1dfTThnUVRUNzBwT2xtdzBpWnpXUXR3V094SU5qUU5jeTJJR0huN081Z0JQdU1Tb25KMWtMRzJQR0V3bTN3ODRjeUxIcHIxLWhkd19GT0ZDcTFLNzkzYXlrZVd2RWxKdnF6TzB2TFZrNmREVlRONHFaZ3hoYkV1T3dHdDJZY2wtM3ZaNXExcTU0bllwZC1SX0R6M2k1eVV20gGyAUFVX3lxTE5walhkb0NwUTRwRWw4RmJQVHAzajNVdkV2OENrX3NlZEhhLVV1M2VsTkRhQzIxQXJ1T0hLcUhOeWpvVzBqVTVpR3B3djIxXzNYNFFtbkZFeFczX0t2SUdOelBDT3BMcU5SZGtaUkV2Z0ZDa0lFVUMxaWR5cWxza21fSHhkWXRDS0ozcmdMbmVic1ZZaENhNjN5VXZqUmhtcnRrLXFoa2lJMzFrOTVFenA2R1E?oc=5,2025-03-12 01:54:33
free trading,NFL free agency: Darnold set for Seattle in reported $110.5m deal as Fields heads to Jets,The Guardian,UK,liberal,0.65475,0.8825000000000001,0.6,0.5,0.0013100504875183105,매우 긍정적,https://news.google.com/rss/articles/CBMifkFVX3lxTE5fVl9raFNVYnBRU3NSSlJPclFfQzVhSnVPekVQLTZ6V1ByVEptaGNLSmRyZU9UYVBrUmZTZldZRFVHbFpLbEdzTm5xODlNbjZfZVpvWlM2SUY1Z01BWVVMemZVb0FhNkJqWHVJOGpxakt4a1owTVh4ajVLOUNuUQ?oc=5,2025-03-12 01:54:33
free trading,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
free trading,One in 200 people is a slave. Why?,The Guardian,UK,liberal,0.4899999964237213,0.5,0.7,0.19999998807907104,0.0007566213607788086,중립적,https://news.google.com/rss/articles/CBMilAFBVV95cUxPMjV5TUxGQTdrTENwVUl5NkZFLWhDRjVnamFJXzlXX0V1UVItNTZIaVRDRmtlWThJRjAtb0sxTENhLW82U3haZjVSek94ZHh2c0MwY3ZRXzktUnpOZlY4MEQ5Q1FRZllBR2FEYzRKZFBRNm9lWVZSSDQyUVNVYnBiUGJTMm9tNHYyQWd1QjNST1F2VDJf?oc=5,2025-03-12 01:54:33
free trading,"Commanders free-agency tracker: A look at Washington’s signings, trades and cuts",The New York Times,US,liberal,0.5356,0.352,0.7,0.5,0.06780236959457397,중립적,https://news.google.com/rss/articles/CBMioAFBVV95cUxPUGdOaGp2T0N3cVlfbE9LekhtN2J5am80U1pWU3lRVWRPMEk5RVdlc3h4WHRxcTJVcnE0ZFFfZzFMVy1JSjctNGZsbkN2RktmNWlzZWhweVpUMXo0Vi1aMEsyS29sLURtNTFCektscUl5YTJ6ZWF4cHAwSEFvX0MzdDZjT19pWGJSeGprRUxTTlRBVF8tSGJBUGtNWjFMMlBB?oc=5,2025-03-12 01:54:33
free trading,"NFL free agency 2025 tracker and live updates: Laremy Tunsil trade, Sam Darnold signing, Aaron Rodgers rumors and latest deals, news",The New York Times,US,liberal,0.65475,0.8825000000000001,0.6,0.5,0.0029217004776000977,매우 긍정적,https://news.google.com/rss/articles/CBMiugFBVV95cUxQUktPM3VrS3hLTGFyd09FSUlqS0JLNjlrSlh1cjVzZW40a1hhYkNtNUlsYmRhRGRiUDFVMW9iMkYwTDctcTZLSzBmTFIxOWM3V0VobUszTFVwZkxqcFU4R0k3bUlkb1E4bmlTVl9VZ2tFWVdjNG1yenlBaWVNYVlOQ1N4SWg0cHkwNWZoUkpsUTBnN3EtS2lZdFhiVkFOS2VUM29JQ0JYVnFoWk1kY3dSb2QyaDNnT0xlWGc?oc=5,2025-03-12 01:54:33
free trading,What I’m hearing about the Las Vegas Raiders’ free agency plans,The New York Times,US,liberal,0.65475,0.8825000000000001,0.6,0.5,0.0015167593955993652,매우 긍정적,https://news.google.com/rss/articles/CBMikgFBVV95cUxQOHVXS0o0SldCNU5nZFY5V2dvVkkzNERMczd3VTdza2MybGNRekZyWTBYUVFuQ1ptSVp2cU5Pa2U0dHJHTHNKMXVqQndMR1B1cFM3anNOblVuRGs5WTBRTWt2SU5KSy1sdUtKci1uX1BtNm5ZOWZ5ZFlic0JTdEQtS3hHUkdyeENUMGVOZXg1dl95Zw?oc=5,2025-03-12 01:54:33
free trading,Hedge funds bet billions on market crash in Trump’s America,The Telegraph,UK,conservative,0.3810449991059303,0.17015000000000002,0.6,0.29999999701976776,0.0014494061470031738,부정적,https://news.google.com/rss/articles/CBMinAFBVV95cUxPZlh3VlNrN1ZwblpIYkRQYXJ3U2VJT19ISjF6WVRrc3JsQlc0UVJaamFHaTB2Y3VqdTZwSlVSQ3FsS19EWnN1YW50X3hDX1REN3U2blpRWTNwYzg5SkI4X0pEbmVMUjZVb2pLVHRvLWlnTE1oTmlQYWVjcFp6X3hubGo5amlQZnFQd0JEeGdQak9iUV9zMHZCLXNGdzc?oc=5,2025-03-12 01:54:33
free trading,The biggest challenge to Trumpism is coming from horrified markets,The Telegraph,UK,conservative,0.28740999910593035,0.12469999999999998,0.4,0.29999999701976776,0.0005835294723510742,매우 부정적,https://news.google.com/rss/articles/CBMimwFBVV95cUxQamJuOGZ6TWJQTDhDVjZhYmswRnNNWGZPMTNSaFpFZ3ZWS2h4WGQ4TEJGRW1EN0YwQ2dWQUxqOTMyTTN0NHBuS1g2dWp4VkkwWjY5QWM5N2xsai04Y2l3OURWaWMxd21qYTZTYnlSbEROVUFkY3ZuUG8yTTk1dzdsZTN0TjdfSTRtMEg1WXN0eFJmS1dFZlF1TUVSVQ?oc=5,2025-03-12 01:54:33
free trading,"I’ll buy a Tesla to support ‘punished’ Musk, says Trump",The Telegraph,UK,conservative,0.6089549995529652,0.82985,0.6,0.3999999985098839,0.001719355583190918,긍정적,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPU09hVUZBUUtMY3gzeWZ5V3FXSHkyei01WXh6RV9sYnJvMU1EOEJqUFhqQVdKUHZoakJRUUtBYjJDQ2RlWDhNcUZHUkZBNlBqMlpCNWtDOTZVX19ZRy1XOEFNM2dKNzlOQmRINDhtdmV5YXlnRDJFWUNybzhqeGRvSHliR0p5ZDRQUnpyOTFMRUx0akQ3NmFyY25ackRHUm1jYUhUMTdjZkk?oc=5,2025-03-12 01:54:33
free trade,Trump delays some tariffs on Mexico and Canada for one month,CNN,US,liberal,0.5049999999999999,0.5,0.7,0.25,0.0018210411071777344,중립적,https://news.google.com/rss/articles/CBMigwFBVV95cUxNNGRFNlc2LWV4amhhWEVZNHNZSVVSVi04cHlLRWpLR2I5eHpYYkFOQXBWM0RlYUNjUVhpSUg0MXhHWlQxSTY0NEpZLUJQVm1HVUlQZ1ZsbGVpXzhrR0tNZm0zSjZRSnp0LVhoZzFvV3YwYm5rLVBSUURiTkZLalBuaFA0Y9IBekFVX3lxTE4yQzg5UU1DUWFyUG42eDBtVGtrcGVNemE0UlJXNlVHZkRNWFZfb1pxcU1DVXhyN0I5emZKZ0hzZkYySVBSZjVPT1d0TC05dzd2MUpnOXZvQlZTQzE3Njc1RGtoM2xzSlltWW9lNHR5QXVWWFQ0dDBsd05R?oc=5,2025-03-12 01:54:33
